,Altitude,Accel,Vel,yVel,xVel,Propellant,Roll %,Drag,X,Y,f_Altitude,f_Accel,f_Vel,f_yVel,f_xVel,f_Propellant,f_Drag,f_X,f_Y
17,406.6089893048629,3.589574439471408,51.011994466386454,51.00848372709402,0.5984708024847941,4527.04384591741,1.5590640952205308,377.0626595564121,1.456511885488333,6378506.608989138,406.6089893048629,3.589574439471408,51.011994466386454,51.00848372709402,0.5984708024847941,3440.68202526841,377.0626595564121,NaN,NaN
18,459.4232930447906,3.665438176369853,54.637962771491026,54.6325164059285,0.771444732170293,4500.685149917399,1.556676650166262,430.4224077923582,2.138736898799884,6378559.423292686,459.4232930447906,3.665438176369853,54.637962771491026,54.6325164059285,0.771444732170293,3414.323329268399,430.4224077923582,NaN,NaN
19,515.898941481486,3.7424906787418335,58.339514081122,58.3312909599461,0.9794887276237704,4474.326453917388,1.5540060815173187,488.0962732021638,3.0111287689832755,6378615.898940771,515.898941481486,3.7424906787418335,58.339514081122,58.3312909599461,0.9794887276237704,3387.964633268388,488.0962732021638,NaN,NaN
20,576.1110236020759,3.8207971128043514,62.11761243292084,62.10549488604682,1.226898254043209,4447.967757917377,1.551043828413741,550.1961587917207,4.1108926350004795,6378676.111022277,576.1110236020759,3.8207971128043514,62.11761243292084,62.10549488604682,1.226898254043209,3361.6059372683767,550.1961587917207,NaN,NaN
21,640.1352948797867,3.9004296168374566,65.9732426300474,65.955772838799,1.5181476739257318,4421.609061917366,1.5477827287054844,616.8263381760868,5.479620631240851,6378740.135292526,640.1352948797867,3.9004296168374566,65.9732426300474,65.955772838799,1.5181476739257318,3335.2472412683655,616.8263381760868,NaN,NaN
22,708.048131939955,3.981466898878963,69.90741363526665,69.88272162991696,1.8578747987421984,4395.250365917354,1.54421697743718,688.0826473067325,7.163463217796855,6378808.048127918,708.048131939955,3.981466898878963,69.90741363526665,69.88272162991696,1.8578747987421984,3308.8885452683544,688.0826473067325,NaN,NaN
23,779.9264822127298,4.063993706717714,73.92116206449086,73.88688520581573,2.2508655107158138,4368.891669917343,1.5403420777373251,764.0516713377319,9.213285109614986,6378879.926475559,779.9264822127298,4.063993706717714,73.92116206449086,73.88688520581573,2.2508655107158138,3282.5298492683432,764.0516713377319,NaN,NaN
24,855.8478085538372,4.148100186214179,78.01555573899165,77.96874966910705,2.702038545215837,4342.532973917332,1.5361547861513567,844.8099291411412,11.684805922988623,6378955.847797852,855.8478085538372,4.148100186214179,78.01555573899165,77.96874966910705,2.702038545215837,3256.171153268332,844.8099291411412,NaN,NaN
25,935.890028978698,4.233881145667448,82.19169725728601,82.12873841015332,3.2164305044510635,4316.174277917321,1.5316530541099285,930.4230578523681,14.63872573809017,6379035.890012182,935.890028978698,4.233881145667448,82.19169725728601,82.12873841015332,3.2164305044510635,3229.812457268321,930.4230578523681,NaN,NaN
26,1020.1314515611157,4.321435244978093,86.45072755023382,86.3672074140424,3.799181157109655,4289.81558191731,1.5268359669221732,1020.9449997434366,18.140835838571224,6379120.131425766,1020.1314515611157,4.321435244978093,86.45072755023382,86.3672074140424,3.799181157109655,3203.45376126831,1020.9449997434366,NaN,NaN
27,1108.6507047927007,4.4108641290106805,90.79382938604155,90.68444080676268,4.455519065874955,4263.456885917299,1.5217036814237501,1116.4171936416597,22.26211493724311,6379208.650665948,1108.6507047927007,4.4108641290106805,90.79382938604155,90.68444080676268,4.455519065874955,3177.0950652682986,1116.4171936416597,NaN,NaN
28,1201.5266636237502,4.5022715246618095,95.22223079549264,95.08064670206842,5.190747574917537,4237.0981899172875,1.5162573631865819,1216.8677731024916,27.078811233587285,6379301.526606151,1201.5266636237502,4.5022715246618095,95.22223079549264,95.08064670206842,5.190747574917537,3150.7363692682875,1216.8677731024916,NaN,NaN
29,1298.8383715031669,4.595762320961952,99.73720839168985,99.55595340764297,6.010231182125041,4210.739493917276,1.510499124007253,1322.3107735501017,32.67251067702123,6379398.838287836,1298.8383715031669,4.595762320961952,99.73720839168985,99.55595340764297,6.010231182125041,3124.3776732682763,1322.3107735501017,NaN,NaN
30,1400.664958874695,4.69144165094745,104.34009056278492,104.11040604579567,6.919382315619738,4184.380797917265,1.5044319602303489,1432.7453506713412,39.13019183176813,6379500.664838867,1400.664958874695,4.69144165094745,104.34009056278492,104.11040604579567,6.919382315619738,3098.018977268265,1432.7453506713412,NaN,NaN
31,1507.0855584703386,4.789413993165334,109.03226052049227,108.74396364015108,7.923648530695785,4158.022101917254,1.4980596923281497,1548.1550124605546,46.54426775680438,6379607.085388682,1507.0855584703386,4.789413993165334,109.03226052049227,108.74396364015108,7.923648530695785,3071.660281268254,1548.1550124605546,NaN,NaN
32,1618.1792179783806,4.889782309522334,113.8151591915265,113.45649671565597,9.028500141378197,4131.663405917243,1.4913869060459533,1668.5068674686884,55.012615329328305,6379718.17898079,1618.1792179783806,4.889782309522334,113.8151591915265,113.45649671565597,9.028500141378197,3045.301585268243,1668.5068674686884,NaN,NaN
33,1734.0248105712235,4.992647234761869,118.69028794344732,118.2477854548415,10.23941830008957,4105.304709917232,1.4844188953300603,1793.750892024711,64.63859245385419,6379834.024483122,1734.0248105712235,4.992647234761869,118.69028794344732,118.2477854548415,10.23941830008957,3018.9428892682317,1793.750892024711,NaN,NaN
34,1854.700943890959,5.098106331234979,123.65921114058973,123.11751844859474,11.561883539150706,4078.9460139172206,1.4771616071805425,1923.8192194417081,75.53104361247271,6379954.700496793,1854.700943890959,5.098106331234979,123.65921114058973,123.11751844859474,11.561883539150706,2992.5841932682206,1923.8192194417081,NaN,NaN
35,1980.2858680849895,5.206253420803794,128.72355852983517,128.06529207483229,13.001364788813408,4052.5873179172095,1.4696215885110033,2058.625454518263,87.80429422587456,6380080.285263892,1980.2858680849895,5.206253420803794,128.72355852983517,128.06529207483229,13.001364788813408,2966.2254972682094,2058.625454518263,NaN,NaN
36,2110.8573835724965,5.317178003788659,133.88502745984098,133.09061053340506,14.563308888019415,4026.2286219171983,1.4618059350505297,2198.064016953723,101.57813431003584,6380210.856574969,2110.8573835724965,5.317178003788659,133.88502745984098,133.09061053340506,14.563308888019415,2939.8668012681983,2198.064016953723,NaN,NaN
37,2246.492749146186,5.430964772783849,139.14538494095243,138.19288656031836,16.253130605911203,3999.869925917187,1.4537222422870135,2342.009517668659,116.97779193044077,6380346.4916768065,2246.492749146186,5.430964772783849,139.14538494095243,138.19288656031836,16.253130605911203,2913.508105268187,2342.009517668659,NaN,NaN
38,2387.2685911739245,5.547693227118033,144.50646955635415,143.37144283896393,18.076203194122513,3973.511229917176,1.4453785584243186,2490.3161723588178,134.1338969746237,6380487.267181258,2387.2685911739245,5.547693227118033,144.50646955635415,143.37144283896393,18.076203194122513,2887.149409268176,2490.3161723588178,NaN,NaN
39,2533.2608145298436,5.6674373916051275,149.97019323805316,148.6255141205535,20.037849491902957,3947.152533917165,1.4367833393068303,2642.8172570107463,153.1824357847424,6380633.258975774,2533.2608145298436,5.6674373916051275,149.97019323805316,148.6255141205535,20.037849491902957,2860.790713268165,2642.8172570107463,NaN,NaN
40,2684.544516041875,5.790265641213452,155.53854292394297,153.95425006028955,22.143333608042926,3920.7938379171537,1.4279454052524316,2799.3246104629743,174.26469721481095,6380784.542136382,2684.544516041875,5.790265641213452,155.53854292394297,153.95425006028955,22.143333608042926,2834.4320172681537,2799.3246104629743,NaN,NaN
41,2841.1939010992646,5.916240631318214,161.21358211452596,159.35671877009688,24.397853205256713,3894.4351419171426,1.4188738997276762,2959.62818946929,197.52721070194497,6380941.190843792,2841.1939010992646,5.916240631318214,161.21358211452596,159.35671877009688,24.397853205256713,2808.0733212681425,2959.62818946929,NaN,NaN
42,3003.2822041800246,6.045419331393643,166.99745234978437,164.83191108293695,26.80653241404528,3868.0764459171314,1.4095782497958422,3123.4956820563084,223.12167696724373,6381103.278303344,3003.2822041800246,6.045419331393643,166.99745234978437,164.83191108293695,26.80653241404528,2781.7146252681314,3123.4956820563084,NaN,NaN
43,3170.8816140061244,6.177853158368714,172.89237462821907,170.37874551790958,29.374415404018773,3841.7177499171203,1.4000681282687082,3290.672185258321,251.20489198937562,6381270.876669545,3170.8816140061244,6.177853158368714,172.89237462821907,170.37874551790958,29.374415404018773,2755.3559292681202,3290.672185258321,NaN,NaN
44,3344.0632040016353,6.313588204388852,178.90065079116732,175.99607392951262,32.10646064113445,3815.359053917109,1.3903534174955177,3460.879953600327,281.9386649221135,6381444.056975833,3344.0632040016353,6.313588204388852,178.90065079116732,175.99607392951262,32.10646064113445,2728.997233268109,3460.879953600327,NaN,NaN
45,3522.8968687150627,6.45266555249598,185.0246648961833,181.68268781864762,35.007535859251256,3789.000357917098,1.380444174726969,3633.8182248966687,315.4897306554673,6381622.889070246,3522.8968687150627,6.45266555249598,185.0246648961833,181.68268781864762,35.007535859251256,2702.638537268098,3633.8182248966687,NaN,NaN
46,3707.4512669099495,6.595121672722665,191.2668846034815,187.43732527723773,38.08241377376803,3762.641661917087,1.3703505989976064,3809.163130065614,352.0296577481419,6381807.441557679,3707.4512669099495,6.595121672722665,191.2668846034815,187.43732527723773,38.08241377376803,2676.279841268087,3809.163130065614,NaN,NaN
47,3897.793771851808,6.740988890249754,197.62986259924566,193.25867853276443,41.335768563876094,3736.2829659170757,1.3600829994762151,3986.567693780489,391.7347524862041,6381997.7817492755,3897.793771851808,6.740988890249754,197.62986259924566,193.25867853276443,41.335768563876094,2649.9211452680756,3986.567693780489,NaN,NaN
48,4093.9904294786975,6.890295916728598,204.11623807893673,199.14540205360984,44.77217314809811,3709.9242699170645,1.3496517652402789,4165.661932720622,434.7859598484816,6382193.975619617,4093.9904294786975,6.890295916728598,204.11623807893673,199.14540205360984,44.77217314809811,2623.5624492680645,4165.661932720622,NaN,NaN
49,4296.105924903415,7.043068435406412,210.72873831265227,205.09612117093178,48.396097275304655,3683.5655739170534,1.3390673364369534,4346.053058184569,481.3687621826912,6382396.087772169,4296.105924903415,7.043068435406412,210.72873831265227,205.09612117093178,48.396097275304655,2597.2037532680533,4346.053058184569,NaN,NaN
50,4504.20355777815,7.199329730518881,217.47018031306106,211.1094411678931,52.211906450302685,3657.206877917042,1.3283401767990364,4527.325789614565,531.6730764170154,6382604.181413505,4504.20355777815,7.199329730518881,217.47018031306106,211.1094411678931,52.211906450302685,2570.845057268042,4527.325789614565,NaN,NaN
51,4718.345226981677,7.35910135132815,224.3434726245121,217.18395678251127,56.22386170939776,3630.848181917031,1.3174807474898957,4709.042785372621,585.8931506491834,6382818.318336762,4718.345226981677,7.35910135132815,224.3434726245121,217.18395678251127,56.22386170939776,2544.486361268031,4709.042785372621,NaN,NaN
52,4938.591424961574,7.522403801253094,231.3516172495773,223.31826206619832,60.43612025707548,3604.48948591702,1.3064994822560736,4890.745196803577,644.2274609685003,6383038.55891466,4938.591424961574,7.522403801253094,231.3516172495773,223.31826206619832,60.43612025707548,2518.12766526802,4890.745196803577,NaN,NaN
53,5165.001242112368,7.689257242745412,238.49771172659626,229.51096053631338,64.85273697016508,3578.1307899170088,1.2954067638702487,5071.953351198613,706.8786093751671,6383264.962102474,5165.001242112368,7.689257242745412,238.49771172659626,229.51096053631338,64.85273697016508,2491.7689692680087,5071.953351198613,NaN,NaN
54,5397.632381411269,7.859682208804278,245.78495136872252,235.76067555773702,69.47766677058722,3551.7720939169976,1.284212901850314,5252.16756887213,774.0532236651063,6383497.585451152,5397.632381411269,7.859682208804278,245.78495136872252,235.76067555773702,69.47766677058722,2465.4102732679976,5252.16756887213,NaN,NaN
55,5636.541183544323,8.033700312396236,253.21663167159454,242.06606088568026,74.3147678621021,3525.4133979169865,1.2729281114425344,5430.869118997155,845.9618601469707,6383736.485130833,5636.541183544323,8.033700312396236,253.21663167159454,242.06606088568026,74.3147678621021,2439.0515772679864,5430.869118997155,NaN,NaN
56,5881.782662583515,8.211334945398217,260.79615089307765,248.4258112996623,79.36780582043012,3499.0547019169753,1.2615624938580585,5607.521318338341,922.8189100505805,6383981.71596481,5881.782662583515,8.211334945398217,260.79615089307765,248.4258112996623,79.36780582043012,2412.6928812679753,5607.521318338341,NaN,NaN
57,6133.41055236198,8.392611959122947,268.52701280456824,254.83867325684494,84.64045851976331,3472.696005916964,1.2501260177525553,5781.570776372203,1004.8425104724695,6384233.331474076,6133.41055236198,8.392611959122947,268.52701280456824,254.83867325684494,84.64045851976331,2386.334185267964,5781.570776372203,NaN,NaN
58,6391.477363450453,8.57756031887707,276.4128296091881,261.3034554917417,90.13632187211445,3446.337309916953,1.2386285019384495,5952.44878971578,1092.2544606841732,6384491.383932374,6391.477363450453,8.57756031887707,276.4128296091881,261.3034554917417,90.13632187211445,2359.975489267953,5952.44878971578,NaN,NaN
59,6656.034450689331,8.766212725437738,284.45732501779014,267.81903948867046,95.85891634919867,3419.978613916942,1.2270795993182464,6119.572888120805,1185.280144602232,6384755.924431683,6656.034450689331,8.766212725437738,284.45732501779014,267.81903948867046,95.85891634919867,2333.616793267942,6119.572888120805,NaN,NaN
60,6927.132091098465,8.958606196719254,292.6643374691434,274.3843897532392,101.81169424970392,3393.6199179169307,1.2154887820258446,6282.348533692328,1284.1484601854097,6385027.002957952,6927.132091098465,8.958606196719254,292.6643374691434,274.3843897532392,101.81169424970392,2307.2580972679307,6282.348533692328,NaN,NaN
61,7204.819571912289,9.154782603282175,301.0378234759413,280.99856380958266,107.99804766792725,3367.2612219169196,1.2038653277606404,6440.170974372283,1389.091756484346,6385304.66847686,7204.819571912289,9.154782603282175,301.0378234759413,280.99856380958266,107.99804766792725,2280.8994012679195,6440.170974372283,NaN,NaN
62,7489.1452884711325,9.354789151682692,309.58186107344403,287.6607218510103,114.42131711290878,3340.9025259169084,1.1922183072967258,6592.4272521439325,1500.3457790216848,6385588.969029286,7489.1452884711325,9.354789151682692,309.58186107344403,287.6607218510103,114.42131711290878,2254.5407052679084,6592.4272521439325,NaN,NaN
63,7780.156851538457,9.55867880994595,318.300653342616,294.3701359731146,121.0848007204299,3314.5438299168973,1.180556573146688,6738.498365917849,1618.1496241267935,6385879.951836084,7780.156851538457,9.55867880994595,318.300653342616,294.3701359731146,121.0848007204299,2228.1820092678972,6738.498365917849,NaN,NaN
64,8077.9012036230415,9.766510669737839,327.1985319746007,301.1261989202152,127.99176399361329,3288.185133916886,1.168888749356533,6877.761588516212,1742.7457027885298,6386177.663411732,8077.9012036230415,9.766510669737839,327.1985319746007,301.1261989202152,127.99176399361329,2201.823313267886,6877.761588516212,NaN,NaN
65,8382.424743770622,9.978350240001555,336.279960838275,307.9284322781948,135.14545000141496,3261.826437916875,1.157223222405165,7009.592936806945,1874.379714522341,6386482.149686301,8382.424743770622,9.978350240001555,336.279960838275,307.9284322781948,135.14545000141496,2175.464617267875,7009.592936806945,NaN,NaN
66,8693.773460262455,10.194269667040952,345.5495395074962,314.77649404930145,142.54908995806585,3235.467741916864,1.1455681331787768,7133.369793585498,2013.300631674469,6386793.456135195,8693.773460262455,10.194269667040952,345.5495395074962,314.77649404930145,142.54908995806585,2149.105921267864,7133.369793585498,NaN,NaN
67,9011.993070515804,10.414347876131425,355.01200669946223,321.6701855472513,150.20591410053024,3209.1090459168527,1.1339313699875022,7248.473679578454,2159.760694506378,6387111.6279159365,9011.993070515804,10.414347876131425,355.01200669946223,321.6701855472513,150.20591410053024,2122.7472252678526,7248.473679578454,NaN,NaN
68,9337.129167567939,10.638670629902228,364.672243570406,328.6094575539478,158.11916277533754,3182.7503499168415,1.1223205625888275,7354.293173534567,2314.0154173170563,6387436.710011385,9337.129167567939,10.638670629902228,364.672243570406,328.6094575539478,158.11916277533754,2096.3885292678415,7354.293173534567,NaN,NaN
69,9669.227372272871,10.867330498748842,374.535276809613,335.59441568224554,166.29209764070458,3156.3916539168304,1.110743077179644,7450.226978272666,2476.3236057697495,6387768.747378506,9669.227372272871,10.867330498748842,374.535276809613,335.59441568224554,166.29209764070458,2070.0298332678303,7450.226978272666,NaN,NaN
